bucket,object_key,size_bytes,created_at,affected_armor_versions
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260630T220302/data.tar.gz",5890252,2026-06-30T22:03:26.596000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-30/22/ws.jsonl.gz",43321668,2026-06-30T23:00:17.296000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-30/22/orderbook_delta.parquet",46785241,2026-06-30T23:01:11.530000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260630T230302/data.tar.gz",5890513,2026-06-30T23:03:26.758000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-30/23/ws.jsonl.gz",32552720,2026-07-01T00:00:11.260000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-30/23/orderbook_delta.parquet",34601891,2026-07-01T00:00:53.272000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260701T000302/data.tar.gz",5890602,2026-07-01T00:03:31.676000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-01/00/ws.jsonl.gz",22630392,2026-07-01T01:00:09.692000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-01/00/orderbook_delta.parquet",23607034,2026-07-01T01:00:38.601000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260701T010302/data.tar.gz",5890726,2026-07-01T01:03:25.867000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-01/01/ws.jsonl.gz",18709411,2026-07-01T02:00:07.745000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-01/01/orderbook_delta.parquet",19165122,2026-07-01T02:00:33.279000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260701T020302/data.tar.gz",5890726,2026-07-01T02:03:27.784000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-01/02/ws.jsonl.gz",14689685,2026-07-01T03:00:07.100000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-01/02/orderbook_delta.parquet",14027194,2026-07-01T03:00:25.904000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260701T030302/data.tar.gz",5890673,2026-07-01T03:03:28.697000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-01/03/ws.jsonl.gz",13350820,2026-07-01T04:00:06.378000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-01/03/orderbook_delta.parquet",13189056,2026-07-01T04:00:42.522000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260701T040302/data.tar.gz",5890626,2026-07-01T04:03:27.162000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-01/04/ws.jsonl.gz",17481469,2026-07-01T05:00:07.693000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-01/04/orderbook_delta.parquet",19316644,2026-07-01T05:00:34.650000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260701T050302/data.tar.gz",5890695,2026-07-01T05:03:29.287000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-01/05/ws.jsonl.gz",17140694,2026-07-01T06:00:08.597000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-01/05/orderbook_delta.parquet",19327069,2026-07-01T06:00:34.978000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260701T060302/data.tar.gz",5890817,2026-07-01T06:03:32.294000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-01/06/ws.jsonl.gz",21082424,2026-07-01T07:00:12.101000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-01/06/orderbook_delta.parquet",22726488,2026-07-01T07:00:42.061000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260701T070302/data.tar.gz",5890401,2026-07-01T07:03:27.465000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-01/07/ws.jsonl.gz",21149311,2026-07-01T08:00:09.716000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-01/07/orderbook_delta.parquet",23036703,2026-07-01T08:00:41.368000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260701T080302/data.tar.gz",5890433,2026-07-01T08:03:30.465000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-01/08/ws.jsonl.gz",12391789,2026-07-01T09:00:08.469000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-01/08/orderbook_delta.parquet",13721607,2026-07-01T09:00:27.234000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260701T090302/data.tar.gz",5890729,2026-07-01T09:03:28.992000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-01/09/ws.jsonl.gz",11239141,2026-07-01T10:00:07.744000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-01/09/orderbook_delta.parquet",12351535,2026-07-01T10:00:26.661000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260701T100302/data.tar.gz",5890664,2026-07-01T10:03:29.210000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-01/10/ws.jsonl.gz",9346274,2026-07-01T11:00:10.531000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-01/10/orderbook_delta.parquet",9732515,2026-07-01T11:00:25.977000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260701T110302/data.tar.gz",5890422,2026-07-01T11:03:28.845000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-01/11/ws.jsonl.gz",15925256,2026-07-01T12:00:09.710000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-01/11/orderbook_delta.parquet",17549647,2026-07-01T12:00:34.092000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260701T120302/data.tar.gz",5890826,2026-07-01T12:03:27.671000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-01/12/ws.jsonl.gz",12806381,2026-07-01T13:00:09.401000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-01/12/orderbook_delta.parquet",13391767,2026-07-01T13:00:28.341000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260701T130302/data.tar.gz",5890880,2026-07-01T13:03:27.484000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-01/13/ws.jsonl.gz",16576887,2026-07-01T14:00:10.359000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-01/13/orderbook_delta.parquet",17724131,2026-07-01T14:00:34.282000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260701T140302/data.tar.gz",5890845,2026-07-01T14:03:29.049000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-01/14/ws.jsonl.gz",29078118,2026-07-01T15:00:13.711000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-01/14/orderbook_delta.parquet",29253132,2026-07-01T15:00:47.891000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260701T150302/data.tar.gz",5890785,2026-07-01T15:03:25.930000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-01/15/ws.jsonl.gz",29179951,2026-07-01T16:00:14.324000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-01/15/orderbook_delta.parquet",28715786,2026-07-01T16:00:50.536000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260701T160302/data.tar.gz",5890620,2026-07-01T16:03:27.163000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-01/16/ws.jsonl.gz",27016202,2026-07-01T17:00:13.236000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-01/16/orderbook_delta.parquet",25691717,2026-07-01T17:00:45.031000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260701T170302/data.tar.gz",5890725,2026-07-01T17:03:28.897000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-01/17/ws.jsonl.gz",25874329,2026-07-01T18:00:12.840000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-01/17/orderbook_delta.parquet",24854168,2026-07-01T18:00:44.416000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260701T180302/data.tar.gz",5890698,2026-07-01T18:03:28.765000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-01/18/ws.jsonl.gz",35526983,2026-07-01T19:00:17.292000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-01/18/orderbook_delta.parquet",35884051,2026-07-01T19:01:01.572000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260701T190302/data.tar.gz",5890607,2026-07-01T19:03:26.917000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-01/19/ws.jsonl.gz",42573412,2026-07-01T20:00:19.045000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-01/19/orderbook_delta.parquet",44001016,2026-07-01T20:01:12.681000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260701T200302/data.tar.gz",5890656,2026-07-01T20:03:28.395000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-01/20/ws.jsonl.gz",47804135,2026-07-01T21:00:22.296000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-01/20/orderbook_delta.parquet",50663047,2026-07-01T21:01:24.181000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260701T210302/data.tar.gz",5890990,2026-07-01T21:03:27.372000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-01/21/ws.jsonl.gz",48405591,2026-07-01T22:00:22.457000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-01/21/orderbook_delta.parquet",51295039,2026-07-01T22:01:22.259000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260701T220302/data.tar.gz",5890814,2026-07-01T22:03:26.668000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-01/22/ws.jsonl.gz",37182082,2026-07-01T23:00:18.805000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-01/22/orderbook_delta.parquet",38403298,2026-07-01T23:01:05.668000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260701T230302/data.tar.gz",5890702,2026-07-01T23:03:27.613000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-01/23/ws.jsonl.gz",30581933,2026-07-02T00:00:17.873000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-01/23/orderbook_delta.parquet",32251652,2026-07-02T00:01:26.260000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260702T000302/data.tar.gz",5890758,2026-07-02T00:03:26.970000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-02/00/ws.jsonl.gz",21472642,2026-07-02T01:00:13.319000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-02/00/orderbook_delta.parquet",20618444,2026-07-02T01:00:39.891000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260702T010303/data.tar.gz",5890684,2026-07-02T01:03:28.386000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-02/01/ws.jsonl.gz",15913226,2026-07-02T02:00:12.932000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-02/01/orderbook_delta.parquet",16063309,2026-07-02T02:00:34.146000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260702T020302/data.tar.gz",5890821,2026-07-02T02:03:29.816000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-02/02/ws.jsonl.gz",17268825,2026-07-02T03:00:12.839000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-02/02/orderbook_delta.parquet",17004996,2026-07-02T03:00:37.212000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260702T030304/data.tar.gz",5890660,2026-07-02T03:03:28.766000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-02/03/ws.jsonl.gz",19501538,2026-07-02T04:00:13.016000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-02/03/orderbook_delta.parquet",19683125,2026-07-02T04:00:39.929000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260702T040302/data.tar.gz",5890823,2026-07-02T04:03:30.757000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-02/04/ws.jsonl.gz",15080255,2026-07-02T05:00:12.453000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-02/04/orderbook_delta.parquet",15127029,2026-07-02T05:00:34.698000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260702T050302/data.tar.gz",5890852,2026-07-02T05:03:27.035000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-02/05/ws.jsonl.gz",17993415,2026-07-02T06:00:13.520000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-02/05/orderbook_delta.parquet",19586621,2026-07-02T06:01:38.833000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260702T060302/data.tar.gz",5890802,2026-07-02T06:03:26.865000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-02/06/ws.jsonl.gz",15485497,2026-07-02T07:00:12.515000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-02/06/orderbook_delta.parquet",16167419,2026-07-02T07:00:46.119000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260702T070302/data.tar.gz",5890765,2026-07-02T07:03:29.486000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260702T080302/data.tar.gz",5890794,2026-07-02T08:03:28.727000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260702T090302/data.tar.gz",5890817,2026-07-02T09:03:28.283000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-02/09/ws.jsonl.gz",9398281,2026-07-02T10:00:16.967000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-02/09/orderbook_delta.parquet",9346610,2026-07-02T10:00:55.724000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260702T100302/data.tar.gz",5890740,2026-07-02T10:03:32.713000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-02/10/ws.jsonl.gz",7420487,2026-07-02T11:00:11.296000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-02/10/orderbook_delta.parquet",7458681,2026-07-02T11:00:25.128000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260702T110302/data.tar.gz",5890600,2026-07-02T11:03:29.106000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-02/11/ws.jsonl.gz",9746880,2026-07-02T12:00:12.017000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-02/11/orderbook_delta.parquet",10009483,2026-07-02T12:00:26.443000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260702T120302/data.tar.gz",5902508,2026-07-02T12:03:33.647000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-02/12/ws.jsonl.gz",10519618,2026-07-02T13:00:12.789000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-02/12/orderbook_delta.parquet",11448997,2026-07-02T13:00:30.457000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260702T130302/data.tar.gz",5917287,2026-07-02T13:03:31.777000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-02/13/ws.jsonl.gz",13644870,2026-07-02T14:00:13.155000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-02/13/orderbook_delta.parquet",14281808,2026-07-02T14:00:32.286000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260702T140302/data.tar.gz",5925535,2026-07-02T14:03:32.273000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-02/14/ws.jsonl.gz",33849524,2026-07-02T15:00:19.922000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-02/14/orderbook_delta.parquet",35789824,2026-07-02T15:01:03.929000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260702T150339/data.tar.gz",5938020,2026-07-02T15:04:13.728000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-02/15/ws.jsonl.gz",36500626,2026-07-02T16:00:19.624000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-02/15/orderbook_delta.parquet",38539831,2026-07-02T16:01:06.518000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260702T160303/data.tar.gz",5953275,2026-07-02T16:03:40.508000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-02/16/ws.jsonl.gz",45883048,2026-07-02T17:00:23.534000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-02/16/orderbook_delta.parquet",50189643,2026-07-02T17:01:23.784000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260702T170302/data.tar.gz",5970772,2026-07-02T17:03:28.679000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-02/17/ws.jsonl.gz",41671380,2026-07-02T18:00:22.866000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-02/17/orderbook_delta.parquet",44709118,2026-07-02T18:01:18.599000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260702T180302/data.tar.gz",5997955,2026-07-02T18:03:38.993000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-02/18/ws.jsonl.gz",46283121,2026-07-02T19:00:24.965000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-02/18/orderbook_delta.parquet",51353609,2026-07-02T19:01:23.533000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260702T190307/data.tar.gz",6018901,2026-07-02T19:03:34.425000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-02/19/ws.jsonl.gz",41567308,2026-07-02T20:00:22.501000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-02/19/orderbook_delta.parquet",44156148,2026-07-02T20:01:13.306000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-02/20/ws.jsonl.gz",36195666,2026-07-02T21:00:21.808000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-02/20/orderbook_delta.parquet",36738067,2026-07-02T21:01:07.338000+00:00,"0.1.42"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260702T210303/data.tar.gz",6041606,2026-07-02T21:03:32.704000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-02/21/ws.jsonl.gz",43178045,2026-07-02T22:00:23.751000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-02/21/orderbook_delta.parquet",45237443,2026-07-02T22:01:18.963000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-02/22/ws.jsonl.gz",58039064,2026-07-02T23:00:29.130000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-02/22/orderbook_delta.parquet",64931936,2026-07-02T23:01:43.044000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-02/23/ws.jsonl.gz",31083829,2026-07-03T00:00:20.091000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-02/23/orderbook_delta.parquet",32452518,2026-07-03T00:00:58.743000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-03/00/ws.jsonl.gz",16502709,2026-07-03T01:00:17.087000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-03/00/orderbook_delta.parquet",16028776,2026-07-03T01:00:40.762000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-03/01/ws.jsonl.gz",18881728,2026-07-03T02:00:17.029000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-03/01/orderbook_delta.parquet",19947703,2026-07-03T02:00:43.045000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-03/02/ws.jsonl.gz",17608670,2026-07-03T03:00:16.279000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-03/02/orderbook_delta.parquet",17774911,2026-07-03T03:00:41.507000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-03/03/ws.jsonl.gz",19059753,2026-07-03T04:00:16.997000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-03/03/orderbook_delta.parquet",19849103,2026-07-03T04:00:43.678000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-03/04/ws.jsonl.gz",24221764,2026-07-03T05:00:20.016000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-03/04/orderbook_delta.parquet",26117429,2026-07-03T05:00:51.866000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-03/05/ws.jsonl.gz",29150000,2026-07-03T06:00:21.067000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-03/05/orderbook_delta.parquet",33762972,2026-07-03T06:01:01.655000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-03/06/ws.jsonl.gz",17503195,2026-07-03T07:00:17.416000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-03/06/orderbook_delta.parquet",19127342,2026-07-03T07:00:42.029000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-03/07/ws.jsonl.gz",19123377,2026-07-03T08:00:19.352000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-03/07/orderbook_delta.parquet",21493172,2026-07-03T08:00:53.334000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-03/08/ws.jsonl.gz",16774482,2026-07-03T09:00:17.715000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-03/08/orderbook_delta.parquet",19517049,2026-07-03T09:00:44.283000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-03/09/ws.jsonl.gz",17561206,2026-07-03T10:00:18.472000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-03/09/orderbook_delta.parquet",20238248,2026-07-03T10:00:45.614000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-03/10/ws.jsonl.gz",15422441,2026-07-03T11:00:17.616000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-03/10/orderbook_delta.parquet",17328190,2026-07-03T11:00:40.612000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-03/11/ws.jsonl.gz",18869981,2026-07-03T12:00:18.542000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-03/11/orderbook_delta.parquet",21569427,2026-07-03T12:00:44.608000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-03/12/ws.jsonl.gz",13417828,2026-07-03T13:00:16.932000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-03/12/orderbook_delta.parquet",14028467,2026-07-03T13:00:37.053000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-03/13/ws.jsonl.gz",16727147,2026-07-03T14:00:17.881000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-03/13/orderbook_delta.parquet",18345602,2026-07-03T14:00:43.046000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-03/14/ws.jsonl.gz",38764281,2026-07-03T15:00:24.806000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-03/14/orderbook_delta.parquet",38586829,2026-07-03T15:01:11.745000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-03/15/ws.jsonl.gz",53407029,2026-07-03T16:00:29.863000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-03/15/orderbook_delta.parquet",58415368,2026-07-03T16:01:38.867000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-03/16/ws.jsonl.gz",48222478,2026-07-03T17:00:28.239000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-03/16/orderbook_delta.parquet",53222471,2026-07-03T17:01:29.273000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-03/17/ws.jsonl.gz",56372404,2026-07-03T18:00:31.729000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-03/17/orderbook_delta.parquet",61635288,2026-07-03T18:01:46.956000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-03/18/ws.jsonl.gz",52837726,2026-07-03T19:00:30.911000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-03/18/orderbook_delta.parquet",56496642,2026-07-03T19:01:38.782000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-03/19/ws.jsonl.gz",51015693,2026-07-03T20:00:30.033000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-03/19/orderbook_delta.parquet",53142246,2026-07-03T20:01:33.793000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-03/20/ws.jsonl.gz",51532236,2026-07-03T21:00:30.683000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-03/20/orderbook_delta.parquet",54273302,2026-07-03T21:01:35.072000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-03/21/ws.jsonl.gz",50563128,2026-07-03T22:00:29.405000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-03/21/orderbook_delta.parquet",54581078,2026-07-03T22:01:32.845000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-03/22/ws.jsonl.gz",38228081,2026-07-03T23:00:26.995000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-03/22/orderbook_delta.parquet",39811401,2026-07-03T23:01:16.967000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-03/23/ws.jsonl.gz",25468225,2026-07-04T00:00:23.222000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-03/23/orderbook_delta.parquet",26179049,2026-07-04T00:00:54.424000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-04/00/ws.jsonl.gz",18520814,2026-07-04T01:00:21.676000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-04/00/orderbook_delta.parquet",18566426,2026-07-04T01:00:46.441000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-04/01/ws.jsonl.gz",17696306,2026-07-04T02:00:21.848000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-04/01/orderbook_delta.parquet",19004174,2026-07-04T02:00:46.257000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-04/02/ws.jsonl.gz",18514057,2026-07-04T03:00:22.307000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-04/02/orderbook_delta.parquet",19161353,2026-07-04T03:00:57.735000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-04/03/ws.jsonl.gz",17366658,2026-07-04T04:00:22.076000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-04/03/orderbook_delta.parquet",17883896,2026-07-04T04:00:53.285000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-04/04/ws.jsonl.gz",17298509,2026-07-04T05:00:22.030000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-04/04/orderbook_delta.parquet",17789187,2026-07-04T05:01:00.480000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-04/05/ws.jsonl.gz",18330842,2026-07-04T06:00:22.117000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-04/05/orderbook_delta.parquet",19122832,2026-07-04T06:00:47.365000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-04/06/ws.jsonl.gz",21064905,2026-07-04T07:00:23.953000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-04/06/orderbook_delta.parquet",22829041,2026-07-04T07:00:51.948000+00:00,"0.1.42"
iad-kalshi,"raw/2026-07-04/07/ws.jsonl.gz",20382462,2026-07-04T08:00:24.570000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-07-04/07/orderbook_delta.parquet",23687235,2026-07-04T08:01:20.356000+00:00,"0.1.42"
